"","score","text"
"2708",1,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State

Enough‚Ä¶"
"2709",1,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State

Enough‚Ä¶"
"2710",1,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State

Enough‚Ä¶"
"2711",-1,"@GovRauner Governor.  Your ads with misleading statements and comments taken out of context about Jeanne Ives are h‚Ä¶ https://t.co/n2Z8DdPMvy"
"2712",0,"Ì†ºÌ∑∫Ì†ºÌ∑∏ILLINOIS RISINGÌ†ºÌ∑∫Ì†ºÌ∑∏

MARCH 20 PRIMARY

Ì†ΩÌ¥¥Jeanne Ives, Gov
Ì†ΩÌ¥¥Richard Morthland, Lt Gov
Ì†ΩÌ¥¥Jason Helland, Secty of State‚Ä¶ https://t.co/HLGzonUHVR"
"2713",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2714",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2715",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2716",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2717",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"2718",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2719",-2,"RT @MaryAnnAhernNBC: Fact Check: Rauner‚Äôs Head-spinning Claim That Arch Conservative Opponent Jeanne Ives Is A Mike Madigan Lackey | Better‚Ä¶"
"2720",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2721",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2722",0,"RT @pamelaj524: @ScottPresler In Illinois we have a Republican Governor Rauner  who is a democrat in disguise who sold us out. The primary‚Ä¶"
"2723",0,"RT @pamelaj524: @ScottPresler In Illinois we have a Republican Governor Rauner  who is a democrat in disguise who sold us out. The primary‚Ä¶"
"2724",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2725",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2726",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2727",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2728",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2729",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2730",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2731",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2732",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2733",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2734",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2735",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"2736",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2737",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"2738",-1,"RT @JeanneIves: A coalition of Republican legislators signed a letter demanding @govrauner end his shameful distortions of Jeanne Ives‚Äô rec‚Ä¶"
"2739",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2740",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2741",-2,"Im sorry but Jeanne Ives Governor campaign mailed out a BOOK to voters. What kind of money will she waste when shes in office?"
"2742",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2743",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2744",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2745",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2746",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2747",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2748",1,"As Ives hits the road against Rauner, her firebrand reputation precedes her https://t.co/kdRKCtzPUE"
"2749",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2750",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2751",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2752",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2753",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2754",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2755",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2756",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2757",0,"Republican IL State Rep Jeanne IvesÌ†ºÌ∑∫Ì†ºÌ∑∏ who is running in primaries for Illinois Governor gets high marks from NRA.‚Ä¶ https://t.co/7SNU0PB7ke"
"2758",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2759",1,"Win or lose in GOP primary for governor, Jeanne Ives helps push Illinois to the right https://t.co/NuBDJmMR2T"
"2760",1,"Illinois Supreme Court ruled all public worker pensions--now $203 BILLION underwater--can't be changed, must be pai‚Ä¶ https://t.co/y82Dxtj94s"
"2761",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2762",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2763",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2764",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2765",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2766",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2767",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2768",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2769",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2770",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2771",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2772",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2773",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2774",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2775",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2776",0,"Rep. Jeanne Ives from the Institute of Politics at the University of Chi... https://t.co/LIffLVODf9 via @YouTube"
"2777",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2778",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2779",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2780",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2781",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2782",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2783",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2784",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2785",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2786",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"2787",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2788",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2789",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
"2790",-2,"RT @DanProft: ""Hyperbole and exaggeration are commonplace in political ads, but this one struck us as not just over the top but over the mo‚Ä¶"
"2791",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2792",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2793",0,"RT @PatriotPete101: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard Morthlan‚Ä¶"
"2794",1,"RT @PatriotPete101: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge and bring back the  Rule of https://t.co/qIA6eakHlG IL.‚Ä¶"
